Attrition,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,Top_Attrition_Reasons
0,42,1,2,3968,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,32,2,7,9907,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,46,2,7,13225,19,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,2,8,3540,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,0,1,2804,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,43,1,3,19392,16,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,48,1,5,19665,22,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,29,1,6,2439,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,46,2,7,7314,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,1,6,4774,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,6,3902,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,55,1,6,2662,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,28,2,8,2856,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,30,2,8,1081,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,22,1,6,2472,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,2,7,5673,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,1,2,4197,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,2,7,9713,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,2,2062,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,37,1,6,4284,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,4,4788,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,1,4,5906,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,0,1,3886,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,3,16823,19,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,26,1,6,2933,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,2,7,6500,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,48,1,3,17174,22,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,44,1,0,5033,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,34,1,6,2307,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,56,1,2,2587,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,2,7,5507,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,2,7,4393,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,42,1,5,13348,13,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,2,7,6583,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,2,7,8103,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,1,2,3978,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,26,1,2,2544,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,1,0,5399,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,2,7,5487,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,28,2,7,6834,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,29,2,8,1091,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,2,7,5736,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,1,6,2226,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,6,5747,15,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,28,2,7,9854,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,47,1,6,5467,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,56,2,7,5380,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,4,5151,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,6,2133,20,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,58,2,3,17875,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,32,1,6,2432,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,6,4771,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,49,1,5,19161,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,42,2,7,5087,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,27,0,1,2863,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,2,7,5561,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,28,1,6,2144,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,1,6,3065,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,2,2810,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,2,7,9888,14,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,2,7,8628,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,26,1,2,2867,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,0,5373,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,1,0,6667,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,1,6,5003,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,28,1,2,2367,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,2,8,2858,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,2,7,5204,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,2,7,4105,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,1,4,9679,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,31,2,7,5617,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,53,2,7,10448,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,54,1,6,2897,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,1,0,5968,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,43,1,0,7510,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,0,1,2991,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,55,0,3,19636,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,1,2,1129,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,2,7,13341,20,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,42,1,6,4332,20,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,1,5,11031,11,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,54,1,4,4440,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,24,1,0,4617,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,23,1,2,2647,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,2,6323,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,2,7,5677,11,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,25,0,1,2187,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,30,1,2,3748,12,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,25,1,2,3977,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,47,1,0,8633,17,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,1,2,2008,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,2,7,4440,15,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,2,8,3067,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,4,5321,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,42,1,6,5410,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,1,6,2782,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,47,1,5,11957,13,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,2,2660,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,22,1,6,3375,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,6,5098,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,1,0,4878,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,1,2,2837,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,2,2406,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,2,8,2269,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,6,4108,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,5,13206,18,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,2,7,10422,14,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,37,1,5,13744,16,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,25,2,7,4907,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,52,2,8,3482,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,44,1,6,2436,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,21,2,8,2380,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,3,19431,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,23,2,8,1790,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,2,7,7644,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,4,5131,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,56,1,0,6306,13,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,29,1,6,4787,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,42,1,3,18880,22,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,56,1,2,2339,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,1,4,13570,20,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,2,7,6712,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,2,7,5406,15,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,2,7,8938,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,1,6,2439,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,0,1,8837,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,2,7,5343,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,50,2,7,6728,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,2,7,6652,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,2,7,4850,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,6,2809,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,0,5689,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,6,2001,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,6,2977,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,2,4025,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,6,3785,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,50,2,7,10854,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,2,7,12031,20,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,1,4,9936,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,26,2,8,2966,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,2,2571,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,0,9991,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,1,4,6142,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,49,2,7,5390,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,2,4404,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
